ID CLIENTE,EDAD,GENERACION,GENERO,ESTADO CIVIL,DEPARTAMENTO VIVIENDA,MUNICIPIO VIVIENDA,INGRESOS MENSUALES,PROFESION,DEPARTAMENTO LABORAL,MUNICIPIO LABORAL,TIENE BANCA ELECTRONICA,PRIMERA APERTURA,ULTIMA TRANSACCION CLIENTE
1143876,37,Millenials,Masculino,Soltero,Huehuetenango,Huehuetenango,6622,Educacion Basica Completa,Huehuetenango,Huehuetenango,Si,20130829,20221230
1423718,31,Millenials,Masculino,Soltero,Guatemala,Guatemala,6174,Bachiller En Computacion,Guatemala,Guatemala,Si,20140723,20221230
3349666,28,Millenials,Masculino,Soltero,Guatemala,Fraijanes,50000,Tercero Basico,Guatemala,Fraijanes,Si,20170825,20221216
4037294,23,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,0,Estudiante,Guatemala,Guatemala,Si,20200212,20221107
1530353,60,Baby Boomers,Femenino,Soltero,Guatemala,Guatemala,7298,Maestro De Educacion Primaria,Guatemala,San Jose Pinula,Si,20010522,20221228
979301,66,Baby Boomers,Masculino,Soltero,Guatemala,Guatemala,0,Tecnico En Sistemas,Guatemala,Guatemala,Si,19991019,20221222
4491456,26,Generacion Z,Masculino,Soltero,Alta Verapaz,San Cristobal Verapaz,3000,Sexto Primaria,Alta Verapaz,Santa Cruz Verapaz,Si,20221205,20221205
3834299,42,Generacion X,Femenino,Casado,El Peten,San Benito,10000,Servicio Domestico,Error,Error,Si,20181220,20221222
4125266,29,Millenials,Femenino,Soltero,Guatemala,Mixco,0,Educacion Basica Completa,Guatemala,Guatemala,Si,20201109,20220522
4456237,21,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,4787,Educacion Basica Completa,Escuintla,Tiquisate,No,20221003,20221230
1881803,43,Generacion X,Masculino,Soltero,Guatemala,Villa Nueva,9485,Bachiller En Ciencias Y Letras,Guatemala,Santa Catarina Pinula,No,20020209,20221230
171226,40,Millenials,Femenino,Soltero,Guatemala,Mixco,10000,Perito  Contador,Guatemala,Guatemala,Si,20051021,20221230
4330608,20,Generacion Z,Masculino,Soltero,Escuintla,La Gomera,5479,Mecanico,Escuintla,La Gomera,No,20220301,20221230
1637575,35,Millenials,Femenino,Soltero,El Progreso,Sansare,2818,Perito  En Administracion De Empresas,El Progreso,Sanarate,Si,20090217,20221222
2684109,48,Generacion X,Masculino,Error,Izabal,Puerto Barrios,3111,Error,Izabal,Puerto Barrios,No,20030822,20221230
4375126,37,Millenials,Femenino,Soltero,Escuintla,Palin,5819,Bachiller En Ciencias Y Letras,Escuintla,Palin,No,20220512,20221230
1398374,35,Millenials,Masculino,Soltero,Guatemala,San Miguel Petapa,10000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20160317,20171226
4151890,23,Generacion Z,Femenino,Casado,Guatemala,Mixco,50000,Tercero Basico,Error,Error,Si,20210122,20221230
1576440,35,Millenials,Masculino,Soltero,Jutiapa,Jutiapa,10017,Perito  Contador,Guatemala,Guatemala,Si,20090424,20221229
1145583,70,Baby Boomers,Femenino,Casado,Guatemala,Santa Catarina Pinula,10000,Licenciatura En Administracion De Empresas,Error,Error,Si,19921209,20221230
208139,42,Generacion X,Masculino,Soltero,Sacatepequez,Antigua Sacatepequez,50000,Educacion Basica Completa,Chimaltenango,Chimaltenango,Si,20060629,20221230
4469893,19,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,5140,Estudiante,Guatemala,Guatemala,Si,20221027,20221230
4385020,30,Millenials,Masculino,Soltero,Guatemala,Palencia,2604,Bachiller En Ciencias Y Letras,Guatemala,Santa Catarina Pinula,Si,20220528,20221230
4419088,33,Millenials,Masculino,Casado,Retalhuleu,Retalhuleu,10000,Maestro De Educacion Primaria,Guatemala,Santa Catarina Pinula,Si,20220727,20221203
1509238,28,Millenials,Femenino,Soltero,Guatemala,Mixco,17305,Ingeneria Quimica,Guatemala,Mixco,Si,20160728,20221229
3696116,28,Millenials,Masculino,Soltero,Guatemala,Mixco,50000,Tercero Basico,Error,Error,Si,20180913,20220222
1122102,45,Generacion X,Femenino,Casado,Sacatepequez,Ciudad Vieja,10000,Secretaria Bilingue,Sacatepequez,Ciudad Vieja,Si,20150509,20221230
4280087,27,Millenials,Femenino,Casado,Suchitepequez,Santo Domingo Suchitepequez,2957,Ama De Casa,Error,Error,Si,20211102,20221230
4435097,31,Millenials,Masculino,Casado,Guatemala,Guatemala,1345,Educacion Basica Completa,Guatemala,Guatemala,Si,20151109,20221017
4134775,27,Millenials,Femenino,Soltero,Guatemala,San Jose Pinula,1061,Estudiante,Guatemala,Guatemala,Si,20201204,20221230
859956,33,Millenials,Femenino,Soltero,Solola,Solola,4206,Secretaria Bilingue,Guatemala,Guatemala,Si,20110321,20221230
4504434,28,Millenials,Femenino,Soltero,Quetzaltenango,Quetzaltenango,3000,Bachiller En Ciencias Y Letras,Quetzaltenango,Quetzaltenango,Si,20221229,20221229
4503799,24,Generacion Z,Masculino,Soltero,Quetzaltenango,Quetzaltenango,10000,Tercero Basico,Guatemala,Guatemala,No,20221228,20221228
3983187,32,Millenials,Masculino,Casado,Santa Rosa,Guazacapan,5207,Perito  Contador,Guatemala,San Miguel Petapa,No,20190809,20221217
25983,69,Baby Boomers,Masculino,Soltero,Guatemala,Santa Catarina Pinula,0,Error,Guatemala,Fraijanes,Si,19980107,20221229
4081537,24,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,0,Tercero Basico,Error,Error,Si,20200502,20220730
4109002,45,Generacion X,Masculino,Casado,Guatemala,Guatemala,4195,Perito  En Mercadotecnia,Guatemala,Guatemala,Si,19980314,20221230
1501613,39,Millenials,Masculino,Soltero,Guatemala,Guatemala,3418,Sexto Primaria,Guatemala,Guatemala,No,20160723,20221217
4261766,36,Millenials,Masculino,Soltero,Suchitepequez,San Antonio Suchitepequez,3000,Agricultor,Suchitepequez,Rio Bravo,No,20210930,20211113
3941757,28,Millenials,Masculino,Soltero,Chimaltenango,Zaragoza,0,Agricultor,Error,Error,Si,20190611,20220515
3591158,38,Millenials,Masculino,Casado,Guatemala,Guatemala,3000,Perito  Contador,Guatemala,Guatemala,Si,20060419,20221229
1630778,27,Millenials,Masculino,Soltero,Jalapa,San Pedro Pinula,3535,Perito  Contador,Guatemala,Guatemala,Si,20170203,20221230
4420780,24,Generacion Z,Masculino,Soltero,Quiche,Chichicastenango,5555,Estudiante,Guatemala,Guatemala,Si,20220730,20221230
4233000,32,Millenials,Masculino,Soltero,Guatemala,Guatemala,2786,Educacion Basica Completa,Guatemala,Guatemala,No,20210713,20221103
1063521,40,Millenials,Femenino,Soltero,Guatemala,Mixco,0,Bachiller En Ciencias Y Letras,Error,Error,Si,20110723,20221229
3453226,47,Generacion X,Masculino,Soltero,Escuintla,Escuintla,3000,Perito  Contador,Escuintla,Escuintla,No,19991127,20221004
4396791,30,Millenials,Masculino,Soltero,Sacatepequez,Antigua Sacatepequez,5062,Bachiller En Ciencias Y Letras,Sacatepequez,Antigua Sacatepequez,Si,20220617,20221230
1530648,65,Baby Boomers,Femenino,Soltero,Guatemala,Villa Nueva,31727,Educacion Basica Completa,Guatemala,San Jose Pinula,Si,19951017,20221230
3518863,36,Millenials,Femenino,Soltero,Suchitepequez,San Antonio Suchitepequez,3000,Tercero Basico,Suchitepequez,Chicacao,Si,20180209,20221208
2730525,27,Millenials,Masculino,Soltero,Retalhuleu,San Sebastian,4053,Maestro De Educacion Primaria,Guatemala,Guatemala,No,20170621,20221230
4408272,40,Millenials,Masculino,Soltero,Guatemala,Mixco,3677,Estudiante,Guatemala,Guatemala,Si,20220707,20221006
1897243,35,Millenials,Masculino,Soltero,Alta Verapaz,San Pedro Carcha,3340,Tercero Basico,El Peten,Sayaxche,Si,20130209,20221011
3982802,27,Millenials,Femenino,Soltero,Guatemala,Guatemala,4075,Bachiller En Computacion,Guatemala,Guatemala,Si,20190807,20221230
1077656,29,Millenials,Femenino,Soltero,Quetzaltenango,Quetzaltenango,3000,Maestro De Educacion Primaria,Error,Error,Si,20120522,20221219
1139151,38,Millenials,Masculino,Soltero,Guatemala,Guatemala,0,Comerciante,Error,Error,No,20121029,20221229
4167510,23,Generacion Z,Masculino,Soltero,Guatemala,Chinautla,0,Bachiller En Ciencias Y Letras,Error,Error,Si,20210220,20221230
4316275,23,Generacion Z,Femenino,Soltero,Escuintla,Escuintla,1462,Perito  Electrisista,Guatemala,Guatemala,No,20220128,20220606
4362952,22,Generacion Z,Femenino,Soltero,Guatemala,Santa Catarina Pinula,3259,Perito  Contador,Guatemala,Guatemala,Si,20220425,20220929
4224428,23,Generacion Z,Masculino,Soltero,Guatemala,San Pedro Ayampuc,3422,Educacion Basica Completa,Guatemala,Guatemala,No,20210622,20221020
4162215,23,Generacion Z,Masculino,Soltero,Guatemala,Palencia,4657,Estudiante,Guatemala,Guatemala,No,20210209,20221230
1456859,43,Generacion X,Masculino,Soltero,Guatemala,Villa Nueva,5485,Estudiante,Guatemala,Guatemala,Si,20130806,20221230
4018898,48,Generacion X,Masculino,Casado,Guatemala,Guatemala,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20191207,20211006
3483026,44,Generacion X,Masculino,Casado,Guatemala,Guatemala,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20040309,20221226
4159098,44,Generacion X,Masculino,Soltero,Quetzaltenango,Quetzaltenango,9425,Maestro De Educacion Fisica,Guatemala,Guatemala,Si,20151013,20221230
3862451,57,Generacion X,Masculino,Soltero,Guatemala,Mixco,100000,Medico,Error,Error,Si,20000107,20221230
1148737,42,Generacion X,Femenino,Casado,Guatemala,Mixco,0,Maestro De Educacion Pre-primaria,Error,Error,No,20150525,20221024
1586184,32,Millenials,Masculino,Soltero,Guatemala,Villa Canales,3000,Bachiller En Ciencias Y Letras,Guatemala,Villa Nueva,Si,20130723,20211219
2572871,46,Generacion X,Error,Error,Guatemala,Guatemala,8028,Error,Error,Error,Si,20011102,20221230
4172559,21,Generacion Z,Masculino,Soltero,Escuintla,Palin,3561,Bachiller En Ciencias Y Letras,Escuintla,Palin,Si,20210304,20221230
3994351,35,Millenials,Masculino,Soltero,Escuintla,Santa Lucia Cotzumalguapa,0,Mecanico,Guatemala,Guatemala,No,20190912,20220930
257327,60,Baby Boomers,Masculino,Soltero,Guatemala,Guatemala,4833,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20070813,20221230
4339703,25,Generacion Z,Masculino,Soltero,Escuintla,Escuintla,2076,Estudiante,Escuintla,Escuintla,No,20220317,20220610
4148702,31,Millenials,Femenino,Soltero,Guatemala,Mixco,6903,Bachiller En Computacion,Guatemala,Mixco,Si,20210112,20221230
4275748,25,Generacion Z,Masculino,Soltero,Santa Rosa,Barberena,4654,Bachiller En Computacion,Guatemala,Guatemala,Si,20211022,20221230
772006,35,Millenials,Masculino,Soltero,Retalhuleu,San Sebastian,2320,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20110506,20220428
1397914,48,Generacion X,Masculino,Casado,Guatemala,San Miguel Petapa,0,Perito  Contador,Guatemala,Guatemala,No,20010808,20221219
626510,36,Millenials,Femenino,Soltero,Quetzaltenango,Olintepeque,5387,Comerciante,Error,Error,Si,20090316,20221229
4436495,21,Generacion Z,Femenino,Soltero,Jalapa,San Pedro Pinula,2569,Tercero Basico,Jalapa,Jalapa,Si,20220825,20221229
3362667,50,Generacion X,Femenino,Soltero,Guatemala,San Miguel Petapa,10000,Bachiller En Ciencias Y Letras,Error,Error,Si,20170906,20220903
3489742,23,Generacion Z,Femenino,Soltero,Suchitepequez,Mazatenango,0,Educacion Basica Completa,Error,Error,No,20171227,20221230
4026556,36,Millenials,Masculino,Casado,Guatemala,Guatemala,0,Educacion Primaria Completa,Guatemala,Guatemala,No,20200109,20220324
1284456,39,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,5012,Tercero Basico,Guatemala,Villa Nueva,No,20060127,20221230
4425048,32,Millenials,Femenino,Soltero,Jutiapa,Asuncion Mita,10000,Estudiante,Jutiapa,Jutiapa,Si,20220805,20221230
2957723,40,Millenials,Femenino,Soltero,Guatemala,Santa Catarina Pinula,10053,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20110304,20221229
4326827,22,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,3900,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220219,20221230
3978485,40,Millenials,Masculino,Error,Huehuetenango,Huehuetenango,7246,Error,Error,Error,Si,20031103,20221229
4275635,29,Millenials,Masculino,Soltero,Quetzaltenango,Quetzaltenango,1283,Perito  Contador,Quetzaltenango,Quetzaltenango,Si,20211022,20221204
803090,32,Millenials,Masculino,Soltero,Guatemala,Guatemala,3000,Bachiller En Computacion,Guatemala,Mixco,Si,20101022,20221229
3589276,44,Generacion X,Femenino,Casado,Guatemala,Mixco,21344,Secretaria Bilingue,Guatemala,Guatemala,Si,19980930,20221230
1293527,55,Generacion X,Femenino,Soltero,Guatemala,Santa Catarina Pinula,16837,Mecanico,Guatemala,Santa Catarina Pinula,No,19940718,20221230
4325105,23,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,4915,Estudiante,Guatemala,Guatemala,No,20220215,20221230
1454215,30,Millenials,Femenino,Union,Escuintla,La Gomera,2016,Educacion Basica Completa,Escuintla,La Gomera,No,20160906,20221230
52466,49,Generacion X,Masculino,Casado,Guatemala,Guatemala,50000,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20030623,20221228
4429921,19,Generacion Z,Masculino,Soltero,Guatemala,Mixco,3000,Bachiller En Computacion,Error,Error,No,20220813,20220929
4071234,42,Generacion X,Femenino,Casado,Guatemala,Mixco,3000,Servicio Domestico,Error,Error,No,20010912,20220321
3601297,27,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,5567,Tercero Basico,Guatemala,Guatemala,Si,20180618,20221229
4415736,20,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,3326,Educacion Basica Completa,Guatemala,Guatemala,Si,20220720,20221230
4481054,28,Millenials,Femenino,Soltero,Guatemala,Guatemala,3189,Secretaria Bilingue,Guatemala,Guatemala,Si,20221117,20221230
1598253,36,Millenials,Femenino,Soltero,Escuintla,Tiquisate,1847,Educacion Basica Completa,Escuintla,Tiquisate,No,20141105,20221229
4410712,27,Millenials,Femenino,Soltero,Baja Verapaz,Salama,1215,Ama De Casa,Error,Error,No,20220712,20221018
3035959,45,Generacion X,Femenino,Casado,Sacatepequez,Antigua Sacatepequez,6093,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20000809,20221230
1716950,35,Millenials,Femenino,Casado,Guatemala,San Jose Pinula,10000,Secretaria  Comercial,Guatemala,Guatemala,Si,20140620,20221230
4177067,24,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,3222,Tercero Basico,Guatemala,Villa Nueva,No,20210311,20221230
4491789,22,Generacion Z,Masculino,Soltero,Zacapa,Zacapa,1716,Perito  Contador,Zacapa,Zacapa,Si,20221206,20221230
3231703,38,Millenials,Femenino,Soltero,Guatemala,Villa Nueva,6953,Licenciatura En Auditoria,Guatemala,Guatemala,Si,20080105,20221230
4503556,22,Generacion Z,Masculino,Soltero,Baja Verapaz,Salama,1604,Tercero Basico,Guatemala,Guatemala,No,20221227,20221227
4420027,20,Generacion Z,Femenino,Soltero,Suchitepequez,San Jose El Idolo,3428,Perito  Contador,Guatemala,Guatemala,Si,20220728,20221216
4297603,24,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,0,Bachiller En Computacion,Guatemala,Guatemala,Si,20211212,20221126
3355722,50,Generacion X,Masculino,Soltero,Guatemala,Guatemala,8084,Educacion Basica Completa,Guatemala,Guatemala,Si,20070319,20221227
852671,36,Millenials,Masculino,Soltero,Guatemala,Amatitlan,3000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20110426,20220209
4179258,27,Millenials,Masculino,Soltero,Alta Verapaz,Coban,9022,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20210318,20221230
1674886,37,Millenials,Masculino,Soltero,Suchitepequez,Santa Barbara,0,Educacion Basica Completa,Escuintla,Tiquisate,No,20140929,20210918
4277886,25,Generacion Z,Masculino,Soltero,Escuintla,Santa Lucia Cotzumalguapa,2218,Sexto Primaria,Guatemala,Guatemala,No,20211027,20221014
4213585,51,Generacion X,Femenino,Casado,Guatemala,Guatemala,3000,Bachiller En Ciencias Y Letras,Error,Error,Si,20170912,20220522
3547233,48,Generacion X,Masculino,Soltero,Guatemala,Mixco,45291,Error,Guatemala,Guatemala,Si,20180406,20221230
4348676,26,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,3700,Educacion Basica Completa,Guatemala,Guatemala,Si,20220405,20221026
4476827,25,Generacion Z,Masculino,Soltero,Guatemala,Chinautla,10000,Perito  Contador,Guatemala,Guatemala,No,20221109,0
4342258,24,Generacion Z,Masculino,Soltero,Guatemala,Fraijanes,3834,Bachiller En Ciencias Y Letras,Guatemala,San Jose Pinula,Si,20220324,20221230
854635,58,Generacion X,Femenino,Casado,Guatemala,Guatemala,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,19970825,20221227
4202648,21,Generacion Z,Masculino,Soltero,Quetzaltenango,Quetzaltenango,3000,Estudiante,Quetzaltenango,Quetzaltenango,Si,20210508,20221230
4359125,46,Generacion X,Femenino,Casado,Guatemala,Amatitlan,3159,Secretaria  Y Oficinista,Guatemala,Guatemala,Si,20220419,20221230
4441990,19,Generacion Z,Masculino,Soltero,Guatemala,Fraijanes,3374,Sexto Primaria,Error,Error,Si,20220904,20221230
435571,53,Generacion X,Masculino,Casado,Guatemala,Fraijanes,50000,Licenciatura En Derecho,Error,Error,Si,19980219,20221229
1795797,30,Millenials,Masculino,Soltero,Quetzaltenango,San Juan Ostuncalco,4387,Educacion Basica Completa,Quetzaltenango,Quetzaltenango,Si,20130723,20221230
109986,58,Generacion X,Masculino,Casado,Suchitepequez,San Pablo Jocopilas,5420,Tercero Basico,Suchitepequez,Mazatenango,No,20040723,20221230
4319073,26,Generacion Z,Masculino,Soltero,Escuintla,Palin,3396,Bachiller En Ciencias Y Letras,Escuintla,Palin,Si,20220202,20221230
4216751,25,Generacion Z,Masculino,Soltero,El Progreso,Guastatoya,3000,Bachiller En Ciencias Y Letras,El Progreso,Guastatoya,Si,20210605,20211129
3379786,32,Millenials,Femenino,Soltero,Jutiapa,Quesada,0,Servicio Domestico,Error,Error,Si,20171111,20221222
4249636,59,Baby Boomers,Femenino,Casado,Guatemala,Guatemala,8525,Secretaria  Comercial,Guatemala,Guatemala,Si,20210826,20221130
4080664,43,Generacion X,Femenino,Soltero,Guatemala,San Miguel Petapa,3862,Bachiller En Ciencias Y Letras,Guatemala,San Jose El Golfo,Si,20200428,20221229
1457166,57,Generacion X,Masculino,Casado,Quetzaltenango,Coatepeque,586,Comerciante,Quetzaltenango,Coatepeque,No,20080414,20221227
4265173,22,Generacion Z,Masculino,Soltero,Zacapa,Rio Hondo,3000,Estudiante,Jutiapa,Jutiapa,No,20211009,20211019
4458502,54,Generacion X,Femenino,Casado,Guatemala,Guatemala,3790,Perito  Contador,Guatemala,Mixco,No,20030411,20221229
2794340,62,Baby Boomers,Femenino,Soltero,Guatemala,Guatemala,5691,Servicio Domestico,Error,Error,Si,20130507,20221230
4496693,26,Generacion Z,Femenino,Soltero,Escuintla,Palin,3000,Perito  Contador,Guatemala,Guatemala,Si,20221215,20221229
4090362,22,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,1414,Tercero Basico,Guatemala,Villa Canales,Si,20200618,20221230
3949361,43,Generacion X,Masculino,Casado,Zacapa,Rio Hondo,13116,Sexto Primaria,Zacapa,Rio Hondo,Si,20020301,20221229
4159690,24,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,6201,Bachiller En Computacion,Guatemala,Guatemala,Si,20210203,20221230
4225505,31,Millenials,Femenino,Soltero,Santa Rosa,Nueva Santa Rosa,10000,Servicio Domestico,Guatemala,Guatemala,No,20210624,20211021
3528552,40,Millenials,Femenino,Casado,Quetzaltenango,Quetzaltenango,3000,Bachiller En Ciencias Y Letras,Error,Error,Si,20180227,20221219
2624518,27,Millenials,Femenino,Casado,Retalhuleu,Retalhuleu,3000,Bachiller En Computacion,Retalhuleu,Retalhuleu,Si,20170401,20221230
4411332,28,Millenials,Masculino,Soltero,Retalhuleu,San Sebastian,5331,Bachiller  Industrial,Retalhuleu,San Sebastian,Si,20220713,20221229
279626,55,Generacion X,Femenino,Casado,Jutiapa,Moyuta,516,Bachiller En Ciencias Y Letras,Error,Error,Si,20071106,20221229
825130,52,Generacion X,Masculino,Soltero,Guatemala,Mixco,5581,Tercero Basico,Guatemala,Guatemala,No,20110514,20221230
4410571,29,Millenials,Femenino,Casado,Guatemala,Villa Canales,10000,Perito  Contador,Guatemala,Guatemala,No,20150228,0
1802783,32,Millenials,Masculino,Casado,Guatemala,Palencia,4811,Sexto Primaria,Guatemala,Guatemala,No,20141118,20221230
1689089,28,Millenials,Masculino,Soltero,Escuintla,Tiquisate,0,Tercero Basico,Escuintla,Tiquisate,No,20140109,20210821
3481854,45,Generacion X,Masculino,Casado,Jutiapa,Jutiapa,10000,Agricultor,Error,Error,No,20120711,20221205
3893020,47,Generacion X,Error,Error,Guatemala,San Miguel Petapa,0,Error,Error,Error,Si,20180302,20221230
3867371,36,Millenials,Femenino,Soltero,Solola,Santiago Atitlan,0,Bachiller En Turismo,Solola,Santiago Atitlan,Si,20190107,20221229
1587332,39,Millenials,Masculino,Soltero,Escuintla,Palin,10000,Estudiante,Escuintla,Palin,Si,20141105,20220912
